,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
751,"Everspin Technologies, Inc.",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",0,10/7/2016,0.4,0.0
752,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
753,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14.00%,1/3/2017,8.1,8.3
754,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",0,1/3/2017,0.0,8.0
755,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",0,1/3/2017,0.0,0.0
756,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",0,1/3/2017,0.0,0.0
757,"Zemax Software Holdings, LLC (19)",Provider of optical illumination design software to design engineers,First lien senior secured loan ($17.0 par due 6/2024),8.55% (Libor + 5.75%/Q),6/25/2018,17.0,16.9
758,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($9.0 par due 12/2021),8.52% (Libor + 6.00%/M),12/29/2016,9.0,8.5
759,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($8.7 par due 12/2022),8.52% (Libor + 6.00%/M),12/29/2016,8.7,8.2
760,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($11.1 par due 12/2022),8.52% (Libor + 6.00%/M),12/29/2016,11.1,10.5
761,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($14.7 par due 12/2022),8.52% (Libor + 6.00%/M),12/29/2016,14.7,13.9
762,"Paper Source, Inc. and Pine Holdings, Inc. (19)",Retailer of fine and artisanal paper products,First lien senior secured revolving loan ($1.9 par due 9/2019),10.50% (Base Rate + 5.00%/Q),9/23/2013,1.9,1.9
763,"Paper Source, Inc. and Pine Holdings, Inc. (19)",Retailer of fine and artisanal paper products,First lien senior secured loan ($9.3 par due 9/2019),9.05% (Libor + 6.25%/Q),9/23/2013,9.3,9.2
764,"Paper Source, Inc. and Pine Holdings, Inc. (19)",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",0,9/23/2013,6.0,2.2
765,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($3.2 par due 10/2020),10.84% (Libor + 8.50%/Q),10/11/2007,3.2,3.2
766,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (4,152,165 shares)",0,7/31/2012,4.2,10.7
767,"CFW Co-Invest, L.P. and NCP Curves, L.P.",Health club franchisor,"Limited partnership interest (2,218,235 shares)",0,7/31/2012,0.0,0.0
768,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($0.5 par due 10/2022),6.50% (CIBOR + 4.50%/Q),10/5/2017,0.6,0.5
769,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($2.8 par due 10/2022),6.50% (CIBOR + 4.50%/Q),10/5/2017,3.0,2.8
770,"Sunshine Sub, LLC (19)",Premier health club operator,First lien senior secured loan ($9.8 par due 5/2024),7.27% (Libor + 4.75%/M),5/25/2018,9.8,9.7
771,"Taymax Group Acquisition, LLC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),7.10% (Libor + 4.75%/M),7/31/2018,0.1,0.1
772,"Taymax Group Acquisition, LLC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.89% (Libor + 4.75%/M),7/31/2018,0.1,0.1
773,"Taymax Group Acquisition, LLC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($4.3 par due 7/2025),7.55% (Libor + 4.75%/Q),7/31/2018,4.3,4.2
774,"Taymax Group Acquisition, LLC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,"Class A units (30,000 units)",0,7/31/2018,3.0,3.3
775,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel Operator,First lien senior secured revolving loan ($1.7 par due 7/2021),9.21% (Libor + 6.75%/M),4/12/2018,1.7,1.7
776,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel Operator,First lien senior secured revolving loan ($0.1 par due 7/2021),9.27% (Libor + 6.75%/M),4/12/2018,0.1,0.1
777,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel Operator,First lien senior secured loan ($1.5 par due 7/2021),9.27% (Libor + 6.75%/M),4/12/2018,1.5,1.5
778,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel Operator,First lien senior secured loan ($17.0 par due 7/2021),9.27% (Libor + 6.75%/M),4/12/2018,17.0,17.0
779,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel Operator,"Preferred membership units (996,833 units)",0,7/15/2016,1.0,0.0
780,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 120,000 shares of Series A common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
781,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 280,000 shares of Series B common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
782,"CHL, LTD.","Repair and service solutions provider for cable, satellite and telecommunications based service providers","Warrant to purchase up to 80,000 shares of Series C common stock (expires 5/2020)",0,1/3/2017,0.0,0.0
783,"Extenet Systems, Inc. (19)","Provider of antenna networks for use by wireless service providers, government agencies, healthcare organizations and other commercial enterprises",First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
784,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",0,1/3/2017,5.1,4.1
785,"Startec Equity, LLC (7)",Communication services,Member interest,0,4/1/2010,0.0,0.0
786,TowerCo IV Finance LLC (19),Owner and operator of cellular telecommunications towers,First lien senior secured revolving loan ($7.2 par due 10/2021),6.01% (Libor + 3.50%/M),2/8/2018,7.2,7.2
787,TowerCo IV Finance LLC (19),Owner and operator of cellular telecommunications towers,First lien senior secured revolving loan ($1.2 par due 10/2021),5.85% (Libor + 3.50%/M),2/8/2018,1.2,1.2
788,ACAS Real Estate Holdings Corporation (7),Real estate holding company,"Common stock (1,000 shares)",0,1/3/2017,2.6,2.0
789,NECCO Realty Investments LLC (7),Real estate holding company,"Membership units (7,450 units)",0,1/3/2017,0.0,0.0
790,"Halex Holdings, Inc. (7)(19)",Manufacturer of flooring installation products,First lien senior secured revolving loan ($1.9 par due 12/2018),0,1/24/2017,1.9,0.0
791,"Halex Holdings, Inc. (7)(19)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",0,1/3/2017,0.0,0.0
792,Total Investments,Manufacturer of flooring installation products,0,0,0,12753.8,12416.7
